1,0 3 162 3736 8 7 135 6 528 538 9725 6 298 42 19 260 6 359 1146 21 3 1315 194 130 3 103 1762 422 118 46 38 528 3 1567 4 1
1,0 7 103 241 76 133 1576 1828 9725 748 26 108 2395 9 2330 23 3 512 2829 26 147 441 2945 3942 5 37 15 43 678 21 3 405 4 1
1,0 3 103 422 3 135 16 7 2 298 16 118 1228 4 1
1,0 35 147 382 135 2 10 7 313 1179 13 3 2648 1810 5886 1429 710 6 180 538 9725 77 8 3 135 61 20 600 2 281 50 178 4 1
1,0 2 15 19 46 180 3 135 6 676 241 83 622 4 1
1,0 3 512 59 10824 2171 2206 24 5353 2097 3939 4 1
1,0 9375 66 62 7 3990 115 37 250 10 7 858 1054 17 5643 9 2046 47 5790 7 8205 4238 102 29 300 465 7 840 2234 4 1
1,0 4201 79 2548 1979 20679 789 3 2108 2399 70 2 71 5207 2919 19342 8 9375 250 10 121 12 741 4 1
1,0 66 270 3818 13549 15 1551 199 19342 17 7360 61 20 1330 2877 9 465 3 840 2234 16 3 632 742 8 3 567 4 1
1,0 19 15 19342 17 38 1840 7 945 4975 4 1
1,0 208 560 12 1841 637 669 46 76 111 109 222 246 58 160 7 512 2729 26 7 103 884 16 121 4 1
1,0 7 103 3793 5445 739 12971 14 7 512 6 1374 384 225 1450 173 448 68 222 23 51 7441 3396 10 3 4235 4 1
1,0 103 794 555 2848 27734 15 3 455 87 125 57 142 601 6771 9 1333 2231 3 421 8 12642 9 682 1893 614 6 215 110 10 1699 4 11 1
1,0 20 2153 6 381 55 125 546 601 508 16 7 1802 5 11 15 27734 5 2 5 3 1039 3736 4 11 1
1,0 55 3500 167 97 508 16 8695 55 4001 4 11 1
1,0 3 519 1588 1309 46 438 3 590 517 1332 23 244 612 6 997 4 1
1,0 3 669 46 289 10 244 139 711 8 364 4 1
1,0 612 46 30 7401 14 241 1770 4 1
1,0 103 1246 3637 10053 1179 373 3174 16 3 103 9 162 6635 10 3 244 402 5 1277 3 58 592 31 353 61 88 932 229 154 6 3 1076 548 4 1
1,0 1599 417 125 130 3 241 500 102 3257 3 1376 4 1
1,0 441 8469 20272 5 37 739 11 90 5 11 678 16 1076 223 4 11 1
1,0 55 331 45 430 9 27 41 6485 346 211 5 11 19 15 4 1
1,0 603 5 19 15 5 2286 3 669 10 139 9861 3 455 12 1534 6 202 3045 4 1
1,0 33 202 6181 4070 51 272 4862 14 3 165 764 58 10 139 54 1
1,0 49 3 103 25 600 57 202 200 54 1
1,0 72 2087 1723 1746 44 150 6 142 21 24 34 3567 51 200 4 1
1,0 3 3636 186 14491 77 51 4299 10 241 4 1
1,0 3 185 8 375 13137 82 139 2009 11 1649 7 2766 5 44 5967 11148 8 96 55 488 951 5 11 15 20272 5 2 1353 4 11 1
1,0 13 12 3 14311 425 4 11 1
1,0 3 135 2591 6 3 699 103 3793 241 4 1
1,0 922 103 1599 6 20268 3 637 669 27 250 10 3 162 4 1
1,0 3 187 261 121 59 2836 7 1453 10 3 308 8 936 889 146 5 35 168 66 15 3 706 139 30 7 373 6844 4 1
1,0 1578 1912 13958 15 3 2503 85 41 4829 1614 13 75 18 44 897 5 35 13 44 67 27 45 3472 6 305 964 40 1523 4 11 1
1,0 55 101 7 410 1506 6 27 67 187 5 13 12 695 3 948 28 63 5 11 13958 15 4 1
1,0 3 187 124 13 2251 889 146 1367 6 447 5 63 23 343 3 922 58 4 1
1,0 10401 3062 6065 6 1462 10 1009 23 138 191 10 745 5 9 3 308 8 936 6436 806 23 534 6 756 4 1
1,0 146 23 2950 2354 9 559 237 1091 59 14228 84 3 187 4 1
1,0 13958 15 897 661 2683 916 14 3 1069 8 3 168 4 11 1
1,0 55 153 10 7 410 280 4 1
1,0 75 12 2652 6 7165 67 409 5 11 19 15 4 11 1
1,0 158 351 46 581 22 127 948 9 62 13 12 38 7 410 308 5 13 20 18 7 283 1328 1091 4 11 1
1,0 564 48 662 280 452 59 261 57 451 187 121 1683 897 378 3 94 12 4263 996 10 88 559 3022 10401 4 1
